ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2018;C0042BLREP;5200205002;1.218,00;1.218,00;1.552,00;1.092,00;1.092,00;1.092,00;1.092,00;1.142,00;1.142,00;1.142,00;1.142,00;1.142,00
2018;C0042BLREP;5200208001;955;955;955;1.146,00;1.146,00;1.146,00;1.146,00;1.146,00;1.146,00;1.146,00;1.146,00;1.146,00
2018;C0042BLREP;5200208003;46;46;46;41;41;41;41;44;44;44;44;44
2018;C0042BLREP;5200208004;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00
2018;C0042BLREP;5200208009;143,22;143,22;143,22;0;0;0;0;0;0;0;0;0
2018;C0042BLREP;5200502003;240;240;240;240;240;240;240;240;240;240;240;240
2018;C0042BLREP;5200504025;13.200,00;13.200,00;13.200,00;13.200,00;13.200,00;13.200,00;13.200,00;13.200,00;13.200,00;13.200,00;13.200,00;13.200,00
2018;C0042BLRHU;5200208006;0;0;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00;2.500,00
2018;C0042BLRHU;5200208008;300;300;900;300;3.600,00;300;300;300;300;300;300;300
2018;C0042BLRHU;5200504012;0;0;2.000,00;5.200,00;0;0;5.100,00;6.000,00;4.000,00;2.000,00;0;13.000,00
2018;C0042BOIMP;5200502003;14.000,00;14.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00
2018;C0042BOIMP;5200502005;3.285,00;3.285,00;3.285,00;3.285,00;3.285,00;3.285,00;3.285,00;3.285,00;3.285,00;3.285,00;3.285,00;3.285,00
2018;C0042BOIMP;5200503002;170;170;170;170;170;170;170;170;170;170;170;170
2018;C0042BOIMP;5200504002;17.664,00;17.664,00;17.664,00;17.664,00;17.664,00;17.664,00;17.664,00;17.664,00;17.664,00;17.664,00;17.664,00;17.664,00
2018;C0042BOIMP;5200504008;3.046,00;3.046,00;3.046,00;3.046,00;3.046,00;3.046,00;3.046,00;3.046,00;3.046,00;3.046,00;3.046,00;3.046,00
2018;C0042BOIMP;5200504010;8.820,00;8.820,00;8.820,00;8.820,00;8.820,00;8.820,00;8.820,00;8.820,00;8.820,00;8.820,00;8.820,00;8.820,00
2018;C0042BOIMP;5200504018;520;520;520;520;520;520;520;520;520;520;520;520
2018;C0042COAES;5200201001;31.112,00;31.112,00;31.112,00;31.112,00;32.355,00;32.355,00;32.355,00;32.355,00;32.355,00;32.355,00;32.355,00;32.355,00
2018;C0042COAES;5200203001;1.729,00;1.729,00;1.729,00;1.729,00;1.796,00;1.796,00;1.796,00;1.796,00;1.796,00;1.796,00;1.796,00;1.796,00
2018;C0042COAES;5200203002;635;635;635;635;661;661;661;661;661;661;661;661
2018;C0042COAES;5200204001;2.593,00;2.593,00;2.593,00;2.593,00;2.695,00;2.695,00;2.695,00;2.695,00;2.695,00;2.695,00;2.695,00;2.695,00
2018;C0042COAES;5200204002;953;953;953;953;992;992;992;992;992;992;992;992
2018;C0042COAES;5200205001;8.959,00;8.959,00;8.959,00;8.959,00;9.321,00;9.321,00;9.321,00;9.321,00;9.321,00;9.321,00;9.321,00;9.321,00
2018;C0042COAES;5200205002;2.490,00;2.490,00;2.490,00;2.490,00;2.587,00;2.587,00;2.587,00;2.587,00;2.587,00;2.587,00;2.587,00;2.587,00
2018;C0042COAES;5200208001;4.202,00;4.202,00;4.202,00;4.202,00;4.202,00;4.202,00;4.202,00;4.202,00;4.202,00;4.202,00;4.202,00;4.202,00
2018;C0042COAES;5200208003;95;95;95;95;96;96;96;96;96;96;96;96
2018;C0042COAES;5200208004;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00
2018;C0042COAES;5200208009;1.469,16;1.469,16;1.469,16;1.469,16;1.469,16;1.469,16;1.469,16;1.469,16;1.469,16;1.469,16;1.469,16;1.469,16
2018;C0042COAES;5200501001;185.100,00;185.100,00;185.100,00;185.100,00;185.100,00;185.100,00;185.100,00;185.100,00;185.100,00;185.100,00;185.100,00;185.100,00
2018;C0042COAES;5200501003;26.167,00;26.167,00;26.167,00;26.167,00;26.167,00;26.167,00;26.167,00;26.167,00;26.167,00;26.167,00;26.167,00;26.167,00
2018;C0042COAES;5200502004;37.500,00;37.500,00;37.500,00;37.500,00;37.500,00;37.500,00;37.500,00;37.500,00;37.500,00;37.500,00;37.500,00;37.500,00
2018;C0042COAES;5200502005;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00
2018;C0042COAES;5200502007;4.250,00;4.250,00;4.250,00;4.250,00;4.250,00;4.250,00;4.250,00;4.250,00;4.250,00;4.250,00;4.250,00;4.250,00
2018;C0042COAES;5200503002;16.250,00;16.250,00;16.250,00;16.250,00;16.250,00;16.250,00;16.250,00;16.250,00;16.250,00;16.250,00;16.250,00;16.250,00
2018;C0042COAES;5200503003;9.333,00;9.333,00;9.333,00;9.333,00;9.333,00;9.333,00;9.333,00;9.333,00;9.333,00;9.333,00;9.333,00;9.333,00
2018;C0042COAES;5200503004;64.167,00;64.167,00;64.167,00;64.167,00;64.167,00;64.167,00;64.167,00;64.167,00;64.167,00;64.167,00;64.167,00;64.167,00
2018;C0042COAES;5200503011;83;83;83;83;83;83;83;83;83;83;83;83
2018;C0042COAES;5200504018;10.834,00;10.834,00;10.834,00;10.834,00;10.834,00;10.834,00;10.834,00;10.834,00;10.834,00;10.834,00;10.834,00;10.834,00
2018;C0042COAES;5200504019;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00
2018;C0042COAES;5200504021;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0042COAES;5200504025;34.422,00;34.422,00;34.422,00;34.422,00;34.422,00;34.422,00;34.422,00;34.422,00;34.422,00;34.422,00;34.422,00;34.422,00
2018;C0042COAES;5200505002;205.000,00;0;0;0;0;0;0;0;0;0;0;0
2018;C0042COBEN;5200208001;7.870,00;7.870,00;7.870,00;7.870,00;7.870,00;7.870,00;7.870,00;7.870,00;7.870,00;7.870,00;7.870,00;7.870,00
2018;C0042COBEN;5200208004;-7.557,00;-7.557,00;-7.557,00;-7.557,00;-7.557,00;-7.557,00;-7.557,00;-7.557,00;-7.557,00;-7.557,00;-7.557,00;-7.557,00
2018;C0042COBEN;5200208009;493;493;493;493;493;493;493;493;493;493;493;493
2018;C0042COCAR;5200201001;36.973,00;36.973,00;36.973,00;36.973,00;38.454,00;38.454,00;38.454,00;38.454,00;38.454,00;38.454,00;38.454,00;38.454,00
2018;C0042COCAR;5200203001;2.052,00;2.052,00;2.052,00;2.052,00;2.136,00;2.136,00;2.136,00;2.136,00;2.136,00;2.136,00;2.136,00;2.136,00
2018;C0042COCAR;5200203002;755;755;755;755;787;787;787;787;787;787;787;787
2018;C0042COCAR;5200204001;3.081,00;3.081,00;3.081,00;3.081,00;3.205,00;3.205,00;3.205,00;3.205,00;3.205,00;3.205,00;3.205,00;3.205,00
2018;C0042COCAR;5200204002;1.134,00;1.134,00;1.134,00;1.134,00;1.178,00;1.178,00;1.178,00;1.178,00;1.178,00;1.178,00;1.178,00;1.178,00
2018;C0042COCAR;5200205001;10.649,00;10.649,00;10.649,00;10.649,00;11.074,00;11.074,00;11.074,00;11.074,00;11.074,00;11.074,00;11.074,00;11.074,00
2018;C0042COCAR;5200205002;2.957,00;2.957,00;2.957,00;2.957,00;3.077,00;3.077,00;3.077,00;3.077,00;3.077,00;3.077,00;3.077,00;3.077,00
2018;C0042COCAR;5200208001;4.393,00;4.393,00;4.393,00;4.393,00;4.393,00;4.393,00;4.393,00;4.393,00;4.393,00;4.393,00;4.393,00;4.393,00
2018;C0042COCAR;5200208003;112;112;112;112;118;118;118;118;118;118;118;118
2018;C0042COCAR;5200208004;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00;4.930,00
2018;C0042COCAR;5200208009;1.912,68;1.912,68;1.912,68;1.912,68;1.912,68;1.912,68;1.912,68;1.912,68;1.912,68;1.912,68;1.912,68;1.912,68
2018;C0042COCAR;5200502003;400;400;400;400;400;400;400;400;400;400;400;400
2018;C0042COCAR;5200502004;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042COCAR;5200503005;300;300;300;300;300;300;300;300;300;300;300;300
2018;C0042COCAR;5200504020;800;800;800;800;800;800;800;800;800;800;800;800
2018;C0042COCFI;5200201001;32.483,00;32.483,00;32.483,00;32.483,00;33.782,00;33.782,00;33.782,00;33.782,00;33.782,00;33.782,00;33.782,00;33.782,00
2018;C0042COCFI;5200203001;1.806,00;1.806,00;1.806,00;1.806,00;1.876,00;1.876,00;1.876,00;1.876,00;1.876,00;1.876,00;1.876,00;1.876,00
2018;C0042COCFI;5200203002;661;661;661;661;691;691;691;691;691;691;691;691
2018;C0042COCFI;5200204001;2.708,00;2.708,00;2.708,00;2.708,00;2.816,00;2.816,00;2.816,00;2.816,00;2.816,00;2.816,00;2.816,00;2.816,00
2018;C0042COCFI;5200204002;998;998;998;998;1.036,00;1.036,00;1.036,00;1.036,00;1.036,00;1.036,00;1.036,00;1.036,00
2018;C0042COCFI;5200205001;9.356,00;9.356,00;9.356,00;9.356,00;9.728,00;9.728,00;9.728,00;9.728,00;9.728,00;9.728,00;9.728,00;9.728,00
2018;C0042COCFI;5200205002;2.598,00;2.598,00;2.598,00;2.598,00;2.702,00;2.702,00;2.702,00;2.702,00;2.702,00;2.702,00;2.702,00;2.702,00
2018;C0042COCFI;5200208001;2.483,00;2.483,00;2.483,00;2.483,00;2.483,00;2.483,00;2.483,00;2.483,00;2.483,00;2.483,00;2.483,00;2.483,00
2018;C0042COCFI;5200208003;97;97;97;97;104;104;104;104;104;104;104;104
2018;C0042COCFI;5200208004;5.423,00;5.423,00;5.423,00;5.423,00;5.423,00;5.423,00;5.423,00;5.423,00;5.423,00;5.423,00;5.423,00;5.423,00
2018;C0042COCFI;5200208009;1.921,92;1.921,92;1.921,92;1.921,92;1.921,92;1.921,92;1.921,92;1.921,92;1.921,92;1.921,92;1.921,92;1.921,92
2018;C0042COCFI;5200502003;440;440;440;440;440;440;440;440;440;440;440;440
2018;C0042COCFI;5200503005;12.622,00;0;0;0;0;0;0;0;0;0;0;0
2018;C0042COCFI;5200504003;272.800,00;0;0;0;0;0;0;0;0;0;0;0
2018;C0042COCOB;5200201001;18.304,00;18.304,00;18.304,00;18.304,00;19.036,00;19.036,00;19.036,00;19.036,00;19.036,00;19.036,00;19.036,00;19.036,00
2018;C0042COCOB;5200202002;1.200,00;1.200,00;1.200,00;1.200,00;1.200,00;1.200,00;1.200,00;1.200,00;1.200,00;1.200,00;1.200,00;1.200,00
2018;C0042COCOB;5200203001;1.016,00;1.016,00;1.016,00;1.016,00;1.057,00;1.057,00;1.057,00;1.057,00;1.057,00;1.057,00;1.057,00;1.057,00
2018;C0042COCOB;5200203002;374;374;374;374;388;388;388;388;388;388;388;388
2018;C0042COCOB;5200204001;1.525,00;1.525,00;1.525,00;1.525,00;1.586,00;1.586,00;1.586,00;1.586,00;1.586,00;1.586,00;1.586,00;1.586,00
2018;C0042COCOB;5200204002;560;560;560;560;582;582;582;582;582;582;582;582
2018;C0042COCOB;5200205001;5.271,00;5.271,00;5.271,00;5.271,00;5.483,00;5.483,00;5.483,00;5.483,00;5.483,00;5.483,00;5.483,00;5.483,00
2018;C0042COCOB;5200205002;1.463,00;1.463,00;1.463,00;1.463,00;1.523,00;1.523,00;1.523,00;1.523,00;1.523,00;1.523,00;1.523,00;1.523,00
2018;C0042COCOB;5200208001;3.056,00;3.056,00;3.056,00;3.056,00;3.056,00;3.056,00;3.056,00;3.056,00;3.056,00;3.056,00;3.056,00;3.056,00
2018;C0042COCOB;5200208003;54;54;54;54;60;60;60;60;60;60;60;60
2018;C0042COCOB;5200208004;3.451,00;3.451,00;3.451,00;3.451,00;3.451,00;3.451,00;3.451,00;3.451,00;3.451,00;3.451,00;3.451,00;3.451,00
2018;C0042COCOB;5200208009;1.101,87;1.101,87;1.101,87;1.101,87;1.101,87;1.101,87;1.101,87;1.101,87;1.101,87;1.101,87;1.101,87;1.101,87
2018;C0042COCOB;5200502003;40;40;40;40;40;40;40;40;40;40;40;40
2018;C0042COCOB;5200502004;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0042COCOB;5200503001;568,75;568,75;568,75;568,75;568,75;568,75;568,75;568,75;568,75;568,75;568,75;568,75
2018;C0042COCOB;5200503003;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00
2018;C0042COCOB;5200503005;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0042COCOB;5200503008;50;50;50;50;50;50;50;50;50;50;50;50
2018;C0042COCOB;5200504002;9.000,00;9.000,00;9.000,00;9.000,00;9.000,00;9.000,00;9.000,00;9.000,00;9.000,00;9.000,00;9.000,00;9.000,00
2018;C0042COCOB;5200504012;180;180;180;180;180;180;180;180;180;180;180;180
2018;C0042COCRE;5200201001;25.940,00;25.940,00;25.940,00;25.940,00;26.977,00;26.977,00;26.977,00;26.977,00;26.977,00;26.977,00;26.977,00;26.977,00
2018;C0042COCRE;5200203001;1.441,00;1.441,00;1.441,00;1.441,00;1.498,00;1.498,00;1.498,00;1.498,00;1.498,00;1.498,00;1.498,00;1.498,00
2018;C0042COCRE;5200203002;532;532;532;532;551;551;551;551;551;551;551;551
2018;C0042COCRE;5200204001;2.163,00;2.163,00;2.163,00;2.163,00;2.249,00;2.249,00;2.249,00;2.249,00;2.249,00;2.249,00;2.249,00;2.249,00
2018;C0042COCRE;5200204002;796;796;796;796;827;827;827;827;827;827;827;827
2018;C0042COCRE;5200205001;7.470,00;7.470,00;7.470,00;7.470,00;7.770,00;7.770,00;7.770,00;7.770,00;7.770,00;7.770,00;7.770,00;7.770,00
2018;C0042COCRE;5200205002;2.074,00;2.074,00;2.074,00;2.074,00;2.158,00;2.158,00;2.158,00;2.158,00;2.158,00;2.158,00;2.158,00;2.158,00
2018;C0042COCRE;5200208001;3.247,00;3.247,00;3.247,00;3.247,00;3.247,00;3.247,00;3.247,00;3.247,00;3.247,00;3.247,00;3.247,00;3.247,00
2018;C0042COCRE;5200208003;79;79;79;79;82;82;82;82;82;82;82;82
2018;C0042COCRE;5200208004;2.958,00;2.958,00;2.958,00;2.958,00;2.958,00;2.958,00;2.958,00;2.958,00;2.958,00;2.958,00;2.958,00;2.958,00
2018;C0042COCRE;5200208009;314,16;314,16;314,16;314,16;314,16;314,16;314,16;314,16;314,16;314,16;314,16;314,16
2018;C0042COCRE;5200502003;625;625;625;625;625;625;625;625;625;625;625;625
2018;C0042COCRE;5200502004;150;150;150;150;150;150;150;150;150;150;150;150
2018;C0042COCRE;5200502005;0;0;0;0;6.200,00;0;0;0;0;0;0;0
2018;C0042COCRE;5200503001;350;350;350;350;350;350;350;350;350;350;350;350
2018;C0042COCRE;5200503003;130;130;130;130;130;130;130;130;130;130;130;130
2018;C0042COCRE;5200503005;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00
2018;C0042COCRE;5200503008;120;120;120;120;120;120;120;120;120;120;120;120
2018;C0042COCRE;5200504012;125;125;125;125;125;125;125;125;125;125;125;125
2018;C0042COCRE;5200504018;695;695;695;695;695;695;695;695;695;695;695;695
2018;C0042COCSL;5200206003;131.907,00;131.907,00;131.907,00;131.907,00;137.184,00;137.184,00;137.184,00;137.184,00;137.184,00;137.184,00;137.184,00;137.184,00
2018;C0042COCSL;5200206050;26.381,00;26.381,00;26.381,00;26.381,00;27.434,00;27.434,00;27.434,00;27.434,00;27.434,00;27.434,00;27.434,00;27.434,00
2018;C0042COCSL;5200208001;11.804,55;11.804,55;11.804,55;11.804,55;11.804,55;11.804,55;11.804,55;11.804,55;11.804,55;11.804,55;11.804,55;11.804,55
2018;C0042COCSL;5200208003;401;401;401;401;418;418;418;418;418;418;418;418
2018;C0042COCSL;5200502003;870;870;870;870;870;870;870;870;870;870;870;870
2018;C0042COCSL;5200503001;656,25;656,25;656,25;656,25;656,25;656,25;656,25;656,25;656,25;656,25;656,25;656,25
2018;C0042COCSL;5200503016;0;0;6.000,00;0;0;0;0;0;0;0;0;0
2018;C0042COCTB;5200201001;19.437,00;19.437,00;19.437,00;19.437,00;20.214,00;20.214,00;20.214,00;20.214,00;20.214,00;20.214,00;20.214,00;20.214,00
2018;C0042COCTB;5200203001;1.080,00;1.080,00;1.080,00;1.080,00;1.123,00;1.123,00;1.123,00;1.123,00;1.123,00;1.123,00;1.123,00;1.123,00
2018;C0042COCTB;5200203002;397;397;397;397;413;413;413;413;413;413;413;413
2018;C0042COCTB;5200204001;1.620,00;1.620,00;1.620,00;1.620,00;1.684,00;1.684,00;1.684,00;1.684,00;1.684,00;1.684,00;1.684,00;1.684,00
2018;C0042COCTB;5200204002;596;596;596;596;620;620;620;620;620;620;620;620
