ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2023;C0042BLRHU;5200208009;134;134;134;134;134;134;134;134;134;134;134;134
2023;C0042BLRHU;5200503001;2.000,00;0;2.000,00;0;0;2.000,00;0;0;2.000,00;0;0;2.000,00
2023;C0042BLRHU;5200503005;150;150;150;150;150;150;150;150;150;150;150;150
2023;C0042BLRHU;5200504002;750;200;200;200;500;1.500,00;200;200;0;500;200;200
2023;C0042BLRHU;5200504012;50;50;50;50;50;50;2.550,00;50;50;50;50;5.050,00
2023;C0042BOIMP;5200502003;14.300,00;14.300,00;14.300,00;14.300,00;14.300,00;14.300,00;14.300,00;14.300,00;14.300,00;14.300,00;14.300,00;14.300,00
2023;C0042BOIMP;5200502004;500;500;500;500;500;500;500;500;500;500;500;500
2023;C0042BOIMP;5200502005;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00;5.000,00
2023;C0042BOIMP;5200504008;5.500,00;5.500,00;5.500,00;5.500,00;5.500,00;5.500,00;5.500,00;5.500,00;5.500,00;5.500,00;5.500,00;5.500,00
2023;C0042COAES;5200201001;12.961,00;12.961,00;12.961,00;12.961,00;13.870,00;13.870,00;13.870,00;13.870,00;13.870,00;13.870,00;13.870,00;13.870,00
2023;C0042COAES;5200203001;721;721;721;721;771;771;771;771;771;771;771;771
2023;C0042COAES;5200203002;254;254;254;254;272;272;272;272;272;272;272;272
2023;C0042COAES;5200204001;1.079,00;1.079,00;1.079,00;1.079,00;1.156,00;1.156,00;1.156,00;1.156,00;1.156,00;1.156,00;1.156,00;1.156,00
2023;C0042COAES;5200204002;381;381;381;381;408;408;408;408;408;408;408;408
2023;C0042COAES;5200205001;3.537,00;3.537,00;3.537,00;3.537,00;3.786,00;3.786,00;3.786,00;3.786,00;3.786,00;3.786,00;3.786,00;3.786,00
2023;C0042COAES;5200205002;1.037,00;1.037,00;1.037,00;1.037,00;1.110,00;1.110,00;1.110,00;1.110,00;1.110,00;1.110,00;1.110,00;1.110,00
2023;C0042COAES;5200208001;3.850,40;3.850,40;3.850,40;3.850,40;3.850,40;3.850,40;3.850,40;3.850,40;3.850,40;3.850,40;3.850,40;3.850,40
2023;C0042COAES;5200208003;34;34;34;34;38;38;38;38;38;38;38;38
2023;C0042COAES;5200208004;4.037,50;4.037,50;4.037,50;4.037,50;4.037,50;4.037,50;4.037,50;4.037,50;4.037,50;4.037,50;4.037,50;4.037,50
