ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2022;C0042BLAES;5200503001;0;0;0;189,05;0;0;980,35;1941,13;0;0;856,75;69,8
2022;C0042BLAES;5200503002;0;0;0;1012,8;0;0;0;0;0;0;0;0
2022;C0042BLAES;5200503004;76,5;179,1;76,5;68;68;102;220,84;0;70;108;81;1773,95
2022;C0042BLAES;5200503005;46,14;0;0;105,58;15,93;0;0;215,83;0;0;0;139,31
2022;C0042BLAES;5200503008;1674;1674;1674;1674;1674;1822,5;1674;1674;1674;0;0;0
2022;C0042BLAES;5200504008;0;995,03;1120,16;1023,91;1088,77;1165,82;1174,49;977,07;1053,95;1096,44;1111,66;1097,82
2022;C0042BLAES;5200504010;800;800;800;800;800;800;2796;600;600;800;600;8851,89
2022;C0042BLAES;5200504019;1900;1900;2100;2100;2100;2100;2100;2100;2100;2100;2100;2100
2022;C0042BLAES;5200504025;15955,06;0;39942,94;15897,09;29926,96;22978,57;8278,76;8278,76;8355,79;8278,76;5749,82;8240,24
2022;C0042BLAES;5300202002;0;41,61;0;0;0;0;44,54;0;44,31;19,05;33,52;34,15
2022;C0042BLCOB;5200504025;8438,23;0;22360,67;8296,17;8600,23;44703,29;0;0;0;0;0;0
2022;C0042BLJUR;5200201001;8321;28729,76;-13475,45;8319,75;8321,03;5546,24;8320,42;8320,76;10004,76;9161,8;9162,8;7329,66
2022;C0042BLJUR;5200201002;0;0;0;0;0;0;0;0;899,59;48,81;0;0
2022;C0042BLJUR;5200203001;924,5;924,49;924,49;924,5;924,49;924,49;924,49;924,49;2240,72;1023,47;1018,05;1018,05
2022;C0042BLJUR;5200203002;326,35;-183,33;326,34;326,35;326,35;-683,2;326,34;326,35;790,97;361,28;359,38;-882,65
2022;C0042BLJUR;5200204001;693,37;693,37;693,37;693,37;693,37;693,36;693,37;693,37;1399,86;767,6;-3817,69;5344,77
2022;C0042BLJUR;5200204002;244,75;244,76;244,76;244,76;244,76;244,75;244,76;244,76;494,15;270,97;269,52;-2253,39
2022;C0042BLJUR;5200205001;2271,51;2147,81;2271,51;2271,48;2271,48;2019,13;2271,48;2271,48;2976,8;2514,67;2501,34;4635,19
2022;C0042BLJUR;5200205002;665,63;554,69;665,63;665,63;665,63;443,75;665,63;665,63;804,96;736,9;732,99;586,39
2022;C0042BLJUR;5200208001;833,25;833,25;833,25;833,25;702,72;564,13;822,08;774,99;727,66;783,62;806,01;1077,33
2022;C0042BLJUR;5200208003;21,96;21,96;21,96;21,96;21,96;21,96;21,96;21,96;24,18;24,18;24,18;24,18
2022;C0042BLJUR;5200208004;470,25;376,2;540,79;446,74;510,68;301,77;487,47;510,68;487,47;464,25;464,25;371,4
2022;C0042BLJUR;5200208005;81,45;66,9;81,45;81,45;81,45;54,3;81,45;81,45;81,45;81,45;81,45;65,68
2022;C0042BLJUR;5200503001;0;0;0;75;0;0;0;2184,67;7049,06;4216,96;0;0
2022;C0042BLJUR;5200503005;0;0;0;0;226,71;0;0;0;0;0;0;577,28
2022;C0042BLPLL;5200502004;2611,31;2585,49;10388,29;3199,42;5937,99;3037,66;5281,84;3032,65;2659,69;0;2341,84;2341,84
2022;C0042BLPLL;5200504002;474,86;5021,37;3939,58;4524,8;3270,01;3722,75;4165,65;3222,67;449,58;3254,44;3277,87;3548,48
2022;C0042BLPLL;5200504018;0;0;1245,02;625,79;0;669,27;735,83;2506,13;695,35;697,63;695,5;695,2
2022;C0042BLPLL;5200504020;501,61;655,73;386,73;266,73;1646,12;3020,88;1001,91;1711,12;3566,28;2152,23;2032,64;1989,62
2022;C0042BLPLM;5200201001;8784,61;31126,86;-13557,52;8785,31;8784,06;8784,81;8784,67;8785,06;6692,75;7094,63;9955,37;7578,64
2022;C0042BLPLM;5200201002;0;0;0;0;0;0;207,1;0;2,38;0;0;0
2022;C0042BLPLM;5200203001;976,07;976,08;976,06;976,08;976,07;976,08;999,09;976,07;2756,71;1074,85;1451,28;623,86
2022;C0042BLPLM;5200203002;344,56;344,55;344,55;344,55;344,56;344,55;352,68;344,56;-1649,53;654,58;512,3;-1131,98
2022;C0042BLPLM;5200204001;732,06;732,05;732,06;732,05;732,06;732,05;749,32;732,06;1400,76;806,14;-3912,74;5324,93
2022;C0042BLPLM;5200204002;258,41;258,41;258,42;258,41;258,42;258,41;264,52;258,41;494,47;284,56;375,93;-2468,96
2022;C0042BLPLM;5200205001;2398,22;2398,22;2398,22;2398,22;2398,22;2398,22;2454,75;2398,22;2062,69;2875,66;2717,83;4781,71
2022;C0042BLPLM;5200205002;702,77;702,77;702,77;702,77;702,77;702,77;719,34;702,77;464,52;567,52;796,43;606,33
2022;C0042BLPLM;5200208001;277,75;277,75;277,75;277,75;277,75;277,75;277,75;277,75;277,75;277,75;277,75;359,11
2022;C0042BLPLM;5200208003;22,51;22,51;22,51;22,51;22,51;22,51;22,51;22,51;24,78;24,78;24,78;24,78
2022;C0042BLPLM;5200208004;470,25;493,77;540,79;446,74;510,68;487,47;487,47;510,68;255,34;348,19;464,25;371,4
2022;C0042BLPLM;5200208005;81,45;81,45;81,45;81,45;81,45;81,45;81,45;81,45;48,87;60,43;81,45;65,68
2022;C0042BLPLM;5200208012;-329,9;-329,9;-329,9;-329,9;-329,9;-359,9;-359,9;-359,9;-359,9;0;0;0
2022;C0042BLPLM;5200502005;0;0;0;0;0;0;0;0;0;1860,4;0;0
2022;C0042BLPLM;5200503001;0;0;0;0;0;0;0;0;0;0;2190,47;162,46
2022;C0042BLPLM;5200503005;0;0;0;0;0;0;0;0;0;0;0;442,89
2022;C0042BLREP;5200201001;9452,84;32497,03;-5171,28;13723,2;10154,06;13911,78;13444,15;13443,46;15331,75;14458,22;11772,72;13359,14
2022;C0042BLREP;5200201002;0;142,85;0;85,91;423,51;0;134,8;0;0;0;0;0
2022;C0042BLREP;5200201003;0;0;0;0;147,03;0;0;0;0;0;0;0
2022;C0042BLREP;5200203001;1512,68;1528,14;1636,8;1534,52;948,88;2303,45;1508,66;1493,71;3403,53;1606,44;1606,42;837,31
2022;C0042BLREP;5200203002;-1968,86;539,43;577,79;541,69;-1324,19;813,1;532,57;527,27;1201,45;567,07;-1054,37;-191,29
2022;C0042BLREP;5200204001;1133,33;1145,24;1164,54;1150,89;821,93;1323,28;1131,5;1120,27;1857,94;1204,84;-5278,32;7305,74
2022;C0042BLREP;5200204002;400,04;404,26;411,09;406,26;-52,53;467,11;399,44;395,44;655,85;425,3;425,31;-3152,28
2022;C0042BLREP;5200205001;3340,72;3751,75;3746,84;3770,27;3489,87;3798,01;3706,84;3670,04;4224,02;3947,05;3706,32;7133,5
2022;C0042BLREP;5200205002;756,23;1099,42;1097,97;1104,84;755,28;1112,96;1086,24;1075,46;1156,63;1156,63;941,79;1068,79
2022;C0042BLREP;5200208001;1074,32;1074,32;1060,32;1074,32;1043,25;703,87;1639,64;1514,92;1573,93;1653,66;1560,68;1769,8
2022;C0042BLREP;5200208003;37,48;37,48;37,48;37,48;37,48;42,74;42,74;42,74;44,31;44,31;44,31;44,31
2022;C0042BLREP;5200208004;1105,09;1457,79;1622,37;1340,22;1093,14;1469,94;1462,41;1532,04;1462,41;1392,75;1067,78;1346,34
2022;C0042BLREP;5200208005;191,8;244,35;244,35;244,35;176,03;244,35;244,35;244,35;244,35;244,35;190,05;228,58
2022;C0042BLREP;5200208009;0;0;0;0;96,74;140,05;140,05;316,05;296,89;280,89;0;136,89
2022;C0042BLREP;5200208012;-67,63;-59,9;-59,9;-59,9;0;0;0;0;0;-137,47;0;0
2022;C0042BLREP;5200503001;0;0;0;0;200,8;0;0;1669,43;0;0;0;0
2022;C0042BLREP;5200503005;9,77;0;0;0;236,29;0;0;0;0;0;0;252,31
2022;C0042BLRHU;5200201001;6104,81;18210,95;-7020,37;9565,65;9564,15;9565,14;9565;9565,15;10215,52;10516,8;10515,84;6495,78
2022;C0042BLRHU;5200201002;0;0;0;4,43;0;8,26;411,32;31,51;99,28;11,87;2,26;0,61
2022;C0042BLRHU;5200203001;816,52;678,24;678,24;1341,64;1062,76;1063,69;1108,46;1066,26;2825,73;1169,78;1168,72;952,74
2022;C0042BLRHU;5200203002;284,14;-127,5;263,15;473,6;375,17;375,48;391,28;376,4;-464,89;412,93;412,55;-2092,94
2022;C0042BLRHU;5200204001;508,67;-508,67;0;332,18;288,4;289,09;831,34;799,71;1526,67;877,33;-1020,65;5599,56
2022;C0042BLRHU;5200204002;177,01;339,79;143,96;256,13;240,68;240,91;293,46;282,29;538,92;309,69;309,42;-2624,67
2022;C0042BLRHU;5200205001;1635,89;1545,04;1666,41;2612,42;2611,2;2613,47;2723,48;2619,79;3055,84;2874,16;2871,55;5170,24
2022;C0042BLRHU;5200205002;488,32;406,93;488,32;765,53;765,18;765,84;798,08;767,7;759,36;842,24;841,47;519,66
2022;C0042BLRHU;5200208001;263,43;526,86;498,86;1643,28;1617,34;1662,98;1642,1;1567,08;1622,58;1564,57;1613,21;1769,8
2022;C0042BLRHU;5200208003;15,64;15,64;15,64;26,64;26,64;29,27;29,27;29,27;30,85;30,85;30,85;30,85
2022;C0042BLRHU;5200208004;493,77;352,69;540,79;893,48;1021,36;974,94;974,94;1021,36;858,87;928,5;928,5;533,89
2022;C0042BLRHU;5200208005;81,45;66,9;81,45;162,9;162,9;162,9;162,9;162,9;149,32;162,9;162,9;94,58
2022;C0042BLRHU;5200208006;1134,3;0;0;0;0;0;0;0;0;0;0;3117
2022;C0042BLRHU;5200208008;951,89;740;0;1113,34;584,31;830,18;1177,27;84,81;83,87;200,23;100,23;100,23
2022;C0042BLRHU;5200208009;0;0;0;67,2;126,4;190,4;174,4;318,4;299,16;283,16;75,16;0
2022;C0042BLRHU;5200410004;0;0;0;0;0;0;450;0;0;0;0;0
2022;C0042BLRHU;5200502005;0;0;0;0;0;0;0;0;0;100;0;0
2022;C0042BLRHU;5200503001;0;0;0;211;241,81;117;0;0;0;308,08;0;0
2022;C0042BLRHU;5200503005;0;0;0;0;504,82;0;0;293,74;0;0;0;1781,8
2022;C0042BLRHU;5200504002;0;0;0;0;312,5;1960;726;0;0;0;0;120
2022;C0042BLRHU;5200504012;0;0;0;0;0;0;0;0;0;0;1195;22795,4
2022;C0042BOIMP;5200502001;0;0;0;0;0;7868,14;0;0;0;0;0;0
2022;C0042BOIMP;5200502003;582,94;524,25;619,85;4117,12;550;11248,96;550;550;550;1100;550;550
2022;C0042BOIMP;5200502004;0;560;0;0;0;0;0;0;199,5;0;0;0
2022;C0042BOIMP;5200502005;0;0;21870,26;6156,97;6111,22;7658,21;7626,81;8139,15;15397,31;0;11251,58;23814,02
2022;C0042BOIMP;5200503002;410;0;1500;0;0;1500;7490;155;230;0;0;0
2022;C0042BOIMP;5200503009;0;665;3420;0;0;0;0;0;0;0;0;0
2022;C0042BOIMP;5200504002;101905,32;0;0;43230;0;0;45419,64;0;0;162338,1;1534,32;0
2022;C0042BOIMP;5200504008;21946,6;0;0;1920,33;0;7224,1;0;0;0;0;0;0
2022;C0042BOIMP;5200504010;1593,36;1593,36;20317,04;8951,76;7467,92;7467,92;7593,63;7593,63;7593,63;13522,7;7593,63;7593,63
2022;C0042BOIMP;5200504012;0;0;0;0;0;0;0;0;1381,79;615;5115;3755
2022;C0042COAES;5200201001;12333,33;17731,19;-1326,77;8028,52;11576,23;13133,79;11153,29;13294,42;12156,34;13664,93;13625,68;13550,54
2022;C0042COAES;5200201002;2472,42;820,6;1067,48;715,5;823,44;233,26;1166,44;599,44;1449,67;1813,63;1231,38;441,06
2022;C0042COAES;5200202002;2720,18;0;0;0;0;0;0;0;0;0;0;0
2022;C0042COAES;5200203001;1649,31;-2371,12;1137,51;1098,36;2849,6;1503,48;2114,63;1580,85;1663,4;1703,87;1639,13;1593,85
2022;C0042COAES;5200203002;579,95;-837,01;-827,65;-330,18;995,39;530,73;-593,49;558,04;-271,21;609,03;578,61;562,63
2022;C0042COAES;5200204001;1443,03;596,52;-227,55;-73,29;1136,68;1071,01;-332,39;1185,63;1247,56;1277,89;-652,02;7073,54
2022;C0042COAES;5200204002;445,14;210,58;329,21;290,9;481,83;393,51;474,56;418,53;440,4;451,1;433,95;-3269,46
2022;C0042COAES;5200205001;4753,34;2724,47;2642,79;2582,73;3407,27;3687,15;3770,29;3793,28;3946,94;4192,84;4027,38;7505,12
2022;C0042COAES;5200205002;1156,5;798,38;665,04;692,94;998,45;1080,47;985,59;1111,55;1088,45;1221,06;1180,18;1119,3
2022;C0042COAES;5200208001;3441,99;2589,9;2552,9;2485,24;2470,84;2118,38;2740,87;2722,27;2728,59;2745,31;2525,7;3262,4
2022;C0042COAES;5200208003;55;44;44;44;55;68,15;68,15;68,15;68,15;68,15;68,15;68,15
2022;C0042COAES;5200208004;2502,5;2277,27;2703,37;2578,86;3397,71;3776,15;3236,7;3776,15;3236,7;3776,15;3776,15;3776,15
2022;C0042COAES;5200208009;503,43;644,13;478,03;321,61;725,68;786,3;627,75;960,24;696,9;555,36;789,07;706,56
2022;C0042COAES;5200208012;-99,9;-168,12;-139,8;-155,93;-225,8;-109,9;-109,9;-116,97;-91,8;-91,8;0;0
2022;C0042COAES;5200410004;0;0;0;0;0;0;0;2156,4;0;0;0;0
2022;C0042COAES;5200501001;517929,64;-31515,34;243983,06;239453,69;242398,08;250125;101016,65;105711,39;60862,47;0;0;208563,08
2022;C0042COAES;5200501002;0;0;0;0;150;0;0;0;7000;32026,82;1209,6;33508,45
2022;C0042COAES;5200501003;10286,6;17062,17;24987,47;21105,2;24694,17;53233,34;45857,55;44230,89;43372,94;50364,63;48958,17;95397,74
2022;C0042COAES;5200502004;4395,55;4373,14;4470,03;4660,93;5136,03;5111,9;4535,33;4962,09;5534,9;5333,95;5729,7;5598,45
2022;C0042COAES;5200502007;660;1410;1314,9;1176,97;660;2491,9;954,42;1011;660;1410;1103;385
2022;C0042COAES;5200502009;0;0;0;0;0;0;3119,52;0;0;0;0;0
2022;C0042COAES;5200503002;523,6;1246,6;2740;2312;2414,4;1259,6;686,8;659,6;6808;0;0;1100
2022;C0042COAES;5200503003;-6995;-18065;-21115;-22635;-23865;-30655,7;-30795;-32995;-31834,94;-32610;-30520;-30863,18
2022;C0042COAES;5200503004;13885,91;7492,39;20351,55;19299,65;20336,19;25775,49;20496,54;21358,19;29909,27;24578,82;26247,43;25082,08
2022;C0042COAES;5200503005;226,22;0;0;393,81;1913,35;780;790;1806,04;780;0;780;5182,38
2022;C0042COAES;5200503008;0;0;0;0;0;0;0;45,6;0;0;534;0
2022;C0042COAES;5200503009;0;0;7799,98;50327,7;0;500;449,99;3762,48;0;0;278,95;0
2022;C0042COAES;5200503011;0;0;0;1249,86;1636;0;319,99;0;0;0;0;0
2022;C0042COAES;5200504002;0;0;0;0;0;0;0;0;0;0;0;27500
2022;C0042COAES;5200504005;0;0;0;2375;0;0;0;0;0;0;0;0
2022;C0042COAES;5200504006;0;0;750;0;0;0;0;0;2021,89;1271,89;1271,89;1271,89
2022;C0042COAES;5200504008;2490,2;7580,2;7580,2;7779,08;7772,64;7772,64;7772,64;7772,64;7846,04;7919,44;7612,67;7999,27
2022;C0042COAES;5200504012;0;0;0;0;0;0;0;0;0;0;0;6137
2022;C0042COAES;5200504018;8798,72;17627,98;12548,5;8045,16;5415,72;4353,8;3929,75;3322,07;3691,72;5290,84;3484,48;3223,03
2022;C0042COAES;5200504019;9148;9225;9225;8253;10133;10205,24;9925,24;9345,24;9345,24;11291,7;13510,71;13343,06
2022;C0042COAES;5200504021;1500;2850;1500;1005;1410;1800;510;1610;1950;3437;557;1847
2022;C0042COAES;5200504025;11999,5;52164,54;56722,26;63973,24;55971,23;50222,18;31454,09;1711,46;0;0;6500;0
2022;C0042COAES;5200505002;251162,29;84424;0;0;0;0;0;0;0;0;0;0
2022;C0042COAES;5300202002;0;0;0;0;0;0;0;0;0;1540,91;0;0
2022;C0042COAPD;5200201001;3239,28;2363,47;2890,24;3940;5241,59;7660,65;10334,64;10333,76;11820,09;11338,58;10788,16;11957,59
2022;C0042COAPD;5200201002;0;0;0;0;0;0;0;60,55;73,01;105,86;107,95;0
2022;C0042COAPD;5200203001;-157,59;262,67;262,64;437,8;650,13;1138,54;1239,88;1155;1437,85;1245,21;1150,52;1328,28
2022;C0042COAPD;5200203002;-46,18;76,98;76,96;128,25;190,49;333,53;363,27;338,41;133,73;-384,62;198,18;389,16
2022;C0042COAPD;5200204001;197,01;196,98;197,01;328,35;432,66;853,9;905,4;866,25;1078,38;933,9;-1841,12;3700,22
2022;C0042COAPD;5200204002;57,69;57,72;57,75;96,15;126,79;250,08;265,31;253,78;155,19;-89,26;155,61;-1229,95
2022;C0042COAPD;5200205001;666,9;645,39;788,87;1075,65;1275,29;2043,65;2821,5;2838,03;3407,84;3486,67;3087,32;4785,66
2022;C0042COAPD;5200205002;47,28;47,28;57,78;78,8;104,79;153,04;206,61;207,82;233,65;222,96;218,95;238,42
2022;C0042COAPD;5200207001;0;0;0;0;0;0;0;0;0;1707,8;0;0
2022;C0042COAPD;5200208003;44;33;55;55;55;163,56;163,56;163,56;218,08;204,45;204,45;190,82
2022;C0042COAPD;5200208004;1505,62;1501,5;3014,6;3888,75;3776,15;6978,88;9062,76;9062,76;10402,22;9943,79;9721,78;10551,6
2022;C0042COAPD;5200208009;12,82;55,46;416,46;607,68;734,46;1985,86;2846,44;3571,03;3741,08;3612,4;3240,01;3608,53
2022;C0042COAPD;5200208012;-19,9;-79,11;-59,8;-59,8;-59,8;-75,8;-75,8;-195,6;-225,6;-358,41;0;0
2022;C0042COAPD;5200209002;0;0;0;0;0;0;0;0;0;0;0;114,15
2022;C0042COAUD;5200201001;23865,85;56704,22;-7594,41;15232,25;21387,51;13159,91;9747,69;6523,35;8029,7;8029,3;24549,58;22799,46
2022;C0042COAUD;5200201002;0;0;0;0;0;68,89;0;398,1;455,27;951,62;2244,01;615,92
2022;C0042COAUD;5200201003;0;0;0;0;0;235,44;0;-6186,66;0;0;0;0
2022;C0042COAUD;5200203001;4543,68;2728,39;2728,39;1577,76;2909,22;1236,63;1864,06;936,39;942,74;997,9;9284,64;2901,63
2022;C0042COAUD;5200203002;1676,72;963,13;963,11;-5535,49;1026,94;-1134,46;155,99;330,54;332,79;352,26;3277,45;-805,56
2022;C0042COAUD;5200204001;2046,29;2046,28;2046,29;1183,34;2133,58;1104,07;1293,9;702,29;707,05;748,43;-414,17;9538,74
2022;C0042COAUD;5200204002;722,32;722,32;722,36;-289,04;753,13;-513,44;165,54;247,91;249,59;264,19;2268,77;-3594,39
2022;C0042COAUD;5200205001;6766,16;3876,65;6703,63;4865,08;5838,73;4844,85;2541,5;2300,72;2316,33;2451,84;7355,4;10918,53
2022;C0042COAUD;5200205002;1909,2;1964,43;1964,43;1136;1710,97;1054,38;642,35;674,2;678,77;718,48;2155,42;1873,19
2022;C0042COAUD;5200207001;0;0;0;0;0;0;-3093,33;0;0;0;0;0
2022;C0042COAUD;5200208001;1684,62;1684,62;1670,62;1684,62;850,12;1419,62;850,12;308,62;308,62;271,62;592,65;1386,63
2022;C0042COAUD;5200208003;64,66;64,66;64,66;64,66;57;57;38;21,11;21,11;21,11;67,14;67,14
2022;C0042COAUD;5200208004;1501,5;1501,5;2422,5;1598;2317,96;1496,65;741,42;755,23;755,23;755,23;2264,12;1922,39
2022;C0042COAUD;5200208012;-59,9;-59,9;-59,9;-59,9;-59,9;0;0;-9,03;0;0;0;0
2022;C0042COAUD;5200503001;0;0;0;0;0;0;17,45;199,66;0;0;0;2680,17
2022;C0042COAUD;5200503008;0;0;0;0;0;0;4247,18;0;0;0;0;0
2022;C0042COAUD;5200504002;11500;129616,8;28860;86910;82752,35;60094,19;18500;18724,45;75666;18500;51915;8000
2022;C0042COAUD;5200504004;17060,67;10000;10000;10000;10000;10000;10039,85;26200;32625;43059,34;10000;20745,14
2022;C0042COAUD;5200504020;25660;0;0;0;0;0;0;0;0;0;0;0
2022;C0042COBEN;5200208001;110460,78;-219273,67;287541,89;-249322,71;431318,8;37400,38;34243,91;28025,3;27198,28;-248078,84;298261,81;90593,54
2022;C0042COBEN;5200208003;-7936,14;13596,11;-8170,97;14555,23;-8497,01;2663,39;2424,41;-9009,48;-9148,71;-8761,82;-9503,11;-9465,84
2022;C0042COBEN;5200208004;2764,74;108,58;-19306,29;-5337,22;-1011,87;10378,4;33454,12;-3333,04;49114,7;579,13;-3907,21;68480,49
2022;C0042COBEN;5200208005;-349,57;-568,64;-602,93;-601,59;-2143,18;-555,03;-367,33;-367,33;-367,33;-367,33;-734,66;-367,33
2022;C0042COBEN;5200208008;1080;720;1440;540;810;1350;990;1620;1890;1890;1620;270
2022;C0042COBEN;5200208009;1860,99;254,02;4436,96;-7045,65;14902,26;6827,4;13410,32;1772,75;5050,11;6549,32;5608,13;18472,02
2022;C0042COBEN;5200208011;-8286,56;11290,39;11266,57;1862,02;-10155,38;11455,29;715,72;594,77;630,2;1001,24;334,64;-10232,5
2022;C0042COBEN;5200208012;69414,13;69759,03;77867,3;78151,95;81031,66;84557,35;93141,37;96945,63;98685,18;96525,72;31681,59;105099,35
2022;C0042COBEN;5200209002;0;0;0;0;0;0;0;0;0;0;0;-114,15
2022;C0042COBEN;5200502008;0;0;0;0;0;0;0;0;0;5000;0;0
2022;C0042COBEN;5200504007;605;605;605;605;605;678,39;678,39;678,39;678,39;678,39;678,39;678,39
2022;C0042COBEN;5300202002;0;0;0;0;0;0;0;0;0;0;0;205,53
2022;C0042COBUS;5200208006;0;0;0;0;0;2271,2;0;0;-2271,2;0;0;0
2022;C0042COCAF;5200206003;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500;8500;8500
2022;C0042COCAF;5200206050;1500;1500;1500;1500;1500;1500;1500;1500,01;1500;1500;1700;1700
2022;C0042COCAF;5200208003;19,79;19,79;19,79;19,79;19,79;19,79;19,79;19,79;19,79;19,79;22,43;22,43
2022;C0042COCAR;5200201001;32109,23;72229,19;-11078,98;30719,18;34553,19;36981,85;33579,78;37930,34;37987,55;35110,95;34791,36;36701,45
2022;C0042COCAR;5200201002;0;0;0;0;0;1,93;0;1,3;27,01;3,17;0;1,06
2022;C0042COCAR;5200203001;3736,85;3776,15;3777,95;3742,71;11062,28;4211,28;4211,04;4256,24;4302,3;4043,69;4185,93;4186,06
2022;C0042COCAR;5200203002;406,9;456,81;-1534,53;-1015,15;2425,78;1536,41;-1101,92;1501,55;1518,71;-535,36;303,83;-708,24
2022;C0042COCAR;5200204001;2802,65;2807,06;2811,42;2807,09;3103,03;3059,76;3158,26;3178;3207,12;676,33;-12630,52;21256,19
2022;C0042COCAR;5200204002;989,25;990,9;992,43;990,91;1618,7;1107,02;1114,85;1121,86;1132,1;641,57;1108,22;-8784,26
2022;C0042COCAR;5200205001;8959,92;9024,67;8837,02;8974,46;10244,4;10389,55;9953,54;10354,92;10377,99;9895,44;10165,69;19675,95
2022;C0042COCAR;5200205002;2568,76;2608,69;2278;2462,68;2764,27;2994,68;2686,4;3034,37;3041,14;2816,12;2783,43;2936,08
