ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2020;C0042BLAES;5200201001;2.837,00;2.837,00;2.837,00;2.837,00;2.837,00;2.837,00;2.837,00;2.936,00;2.936,00;2.936,00;2.936,00;2.936,00
2020;C0042BLAES;5200203001;158;158;158;158;158;158;158;163;163;163;163;163
2020;C0042BLAES;5200203002;56;56;56;56;56;56;56;58;58;58;58;58
2020;C0042BLAES;5200204001;236;236;236;236;236;236;236;245;245;245;245;245
2020;C0042BLAES;5200204002;83;83;83;83;83;83;83;86;86;86;86;86
2020;C0042BLAES;5200205001;774;774;774;774;774;774;774;802;802;802;802;802
2020;C0042BLAES;5200205002;227;227;227;227;227;227;227;235;235;235;235;235
2020;C0042BLAES;5200208001;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64
2020;C0042BLAES;5200208003;6;6;6;6;6;6;6;7;7;7;7;7
2020;C0042BLAES;5200208004;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69
2020;C0042BLAES;5200208009;285,9;285,9;285,9;285,9;285,9;285,9;285,9;285,9;285,9;285,9;285,9;285,9
2020;C0042BLAES;5200501003;1.667,00;1.667,00;1.667,00;1.667,00;1.667,00;1.667,00;1.667,00;1.667,00;1.667,00;1.667,00;1.667,00;1.667,00
2020;C0042BLAES;5200502001;5.200,00;5.200,00;5.200,00;5.200,00;5.200,00;5.200,00;5.200,00;5.200,00;5.200,00;5.200,00;5.200,00;5.200,00
2020;C0042BLAES;5200502003;11.259,00;11.259,00;11.259,00;11.259,00;11.259,00;11.259,00;11.259,00;11.259,00;11.259,00;11.259,00;11.259,00;11.259,00
2020;C0042BLAES;5200502004;900;900;900;900;900;900;900;900;900;900;900;900
2020;C0042BLAES;5200502007;334;334;334;334;334;334;334;334;334;334;334;334
2020;C0042BLAES;5200503003;667;667;667;667;667;667;667;667;667;667;667;667
2020;C0042BLAES;5200503004;500;500;500;500;500;500;500;500;500;500;500;500
2020;C0042BLAES;5200503008;1.674,00;1.674,00;1.674,00;1.674,00;1.674,00;1.674,00;1.674,00;1.674,00;1.674,00;1.674,00;1.674,00;1.674,00
2020;C0042BLAES;5200503011;125;125;125;125;125;125;125;125;125;125;125;125
2020;C0042BLAES;5200504008;1.708,00;1.708,00;1.708,00;1.708,00;1.708,00;1.708,00;1.708,00;1.708,00;1.708,00;1.708,00;1.708,00;1.708,00
2020;C0042BLAES;5200504010;2.373,00;2.373,00;2.373,00;2.373,00;2.373,00;2.373,00;2.373,00;2.373,00;2.373,00;2.373,00;2.373,00;2.373,00
2020;C0042BLAES;5200504019;1.900,00;1.900,00;1.900,00;1.900,00;1.900,00;1.900,00;1.900,00;1.900,00;1.900,00;1.900,00;1.900,00;1.900,00
2020;C0042BLAES;5200504025;19.883,00;19.883,00;19.883,00;19.883,00;19.883,00;19.883,00;19.883,00;19.883,00;19.883,00;19.883,00;19.883,00;19.886,00
2020;C0042BLCOB;5200502004;100;100;100;100;100;100;100;100;100;100;100;100
2020;C0042BLCOB;5200503003;100;100;100;100;100;100;100;100;100;100;100;100
2020;C0042BLCOB;5200504025;13.800,00;13.800,00;13.800,00;13.800,00;13.800,00;13.800,00;13.800,00;13.800,00;13.800,00;13.800,00;13.800,00;13.800,00
2020;C0042BLJUR;5200201001;6.705,00;6.705,00;6.705,00;6.705,00;6.705,00;6.705,00;6.705,00;6.940,00;6.940,00;6.940,00;6.940,00;6.940,00
2020;C0042BLJUR;5200203001;373;373;373;373;373;373;373;386;386;386;386;386
2020;C0042BLJUR;5200203002;131;131;131;131;131;131;131;136;136;136;136;136
2020;C0042BLJUR;5200204001;559;559;559;559;559;559;559;578;578;578;578;578
2020;C0042BLJUR;5200204002;197;197;197;197;197;197;197;204;204;204;204;204
2020;C0042BLJUR;5200205001;1.831,00;1.831,00;1.831,00;1.831,00;1.831,00;1.831,00;1.831,00;1.895,00;1.895,00;1.895,00;1.895,00;1.895,00
2020;C0042BLJUR;5200205002;536;536;536;536;536;536;536;555;555;555;555;555
2020;C0042BLJUR;5200208001;516,82;516,82;516,82;516,82;516,82;516,82;516,82;516,82;516,82;516,82;516,82;516,82
2020;C0042BLJUR;5200208003;15;15;15;15;15;15;15;16;16;16;16;16
2020;C0042BLJUR;5200208004;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69
2020;C0042BLPLM;5200201001;6.873,00;6.873,00;6.873,00;6.873,00;6.873,00;6.873,00;6.873,00;7.114,00;7.114,00;7.114,00;7.114,00;7.114,00
2020;C0042BLPLM;5200203001;382;382;382;382;382;382;382;395;395;395;395;395
2020;C0042BLPLM;5200203002;135;135;135;135;135;135;135;140;140;140;140;140
2020;C0042BLPLM;5200204001;573;573;573;573;573;573;573;593;593;593;593;593
2020;C0042BLPLM;5200204002;202;202;202;202;202;202;202;209;209;209;209;209
2020;C0042BLPLM;5200205001;1.876,00;1.876,00;1.876,00;1.876,00;1.876,00;1.876,00;1.876,00;1.942,00;1.942,00;1.942,00;1.942,00;1.942,00
2020;C0042BLPLM;5200205002;550;550;550;550;550;550;550;569;569;569;569;569
2020;C0042BLPLM;5200208001;258,41;258,41;258,41;258,41;258,41;258,41;258,41;258,41;258,41;258,41;258,41;258,41
2020;C0042BLPLM;5200208003;15;15;15;15;15;15;15;16;16;16;16;16
2020;C0042BLPLM;5200208004;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69;517,69
2020;C0042BLREP;5200201001;14.699,00;14.699,00;14.699,00;14.699,00;14.699,00;14.699,00;14.699,00;15.213,00;15.213,00;15.213,00;15.213,00;15.213,00
2020;C0042BLREP;5200203001;817;817;817;817;817;817;817;845;845;845;845;845
2020;C0042BLREP;5200203002;288;288;288;288;288;288;288;298;298;298;298;298
2020;C0042BLREP;5200204001;1.224,00;1.224,00;1.224,00;1.224,00;1.224,00;1.224,00;1.224,00;1.268,00;1.268,00;1.268,00;1.268,00;1.268,00
2020;C0042BLREP;5200204002;433;433;433;433;433;433;433;447;447;447;447;447
2020;C0042BLREP;5200205001;4.012,00;4.012,00;4.012,00;4.012,00;4.012,00;4.012,00;4.012,00;4.153,00;4.153,00;4.153,00;4.153,00;4.153,00
2020;C0042BLREP;5200205002;1.176,00;1.176,00;1.176,00;1.176,00;1.176,00;1.176,00;1.176,00;1.217,00;1.217,00;1.217,00;1.217,00;1.217,00
2020;C0042BLREP;5200208001;1.292,05;1.292,05;1.292,05;1.292,05;1.292,05;1.292,05;1.292,05;1.292,05;1.292,05;1.292,05;1.292,05;1.292,05
2020;C0042BLREP;5200208003;34;34;34;34;34;34;34;34;34;34;34;34
2020;C0042BLREP;5200208004;2.070,76;2.070,76;2.070,76;2.070,76;2.070,76;2.070,76;2.070,76;2.070,76;2.070,76;2.070,76;2.070,76;2.070,76
2020;C0042BLREP;5200503001;4.983,75;4.983,75;4.983,75;4.983,75;4.983,75;4.983,75;4.983,75;4.983,75;4.983,75;4.983,75;4.983,75;4.983,75
2020;C0042BLRHU;5200208006;0;9.000,00;0;0;0;0;0;0;0;0;0;0
2020;C0042BLRHU;5200208008;1.690,00;1.690,00;1.690,00;1.690,00;3.690,00;1.690,00;1.690,00;1.690,00;1.690,00;1.690,00;6.690,00;1.690,00
2020;C0042BLRHU;5200502005;80;80;80;80;80;80;80;80;80;80;80;80
2020;C0042BLRHU;5200503005;200;200;200;200;200;200;200;200;200;200;200;700
2020;C0042BLRHU;5200504002;1.500,00;500;800;500;1.000,00;1.500,00;0;500;0;1.400,00;900;0
2020;C0042BLRHU;5200504012;0;0;300;0;0;3.900,00;3.000,00;0;0;300;0;10.000,00
2020;C0042BOIMP;5200502003;9.655,00;9.655,00;9.655,00;9.655,00;9.655,00;9.655,00;9.655,00;9.655,00;9.655,00;9.655,00;9.900,00;9.900,00
2020;C0042BOIMP;5200502005;3.400,00;3.400,00;3.400,00;3.400,00;3.400,00;3.400,00;3.400,00;3.400,00;3.400,00;3.400,00;3.400,00;3.400,00
2020;C0042BOIMP;5200503002;400;400;400;400;400;400;400;400;400;400;400;400
2020;C0042BOIMP;5200504002;85.000,00;500;500;500;500;500;85.000,00;500;500;500;500;500
2020;C0042BOIMP;5200504008;4.500,00;4.500,00;4.500,00;4.500,00;4.500,00;4.500,00;4.500,00;4.500,00;4.500,00;4.500,00;4.500,00;4.500,00
2020;C0042BOIMP;5200504010;6.600,00;6.600,00;6.600,00;6.600,00;6.600,00;6.600,00;6.600,00;6.600,00;6.600,00;6.600,00;6.600,00;6.600,00
2020;C0042COAES;5200201001;32.688,00;32.688,00;32.688,00;32.688,00;33.831,00;33.831,00;33.831,00;33.831,00;33.831,00;33.831,00;33.831,00;33.831,00
2020;C0042COAES;5200203001;1.815,00;1.815,00;1.815,00;1.815,00;1.879,00;1.879,00;1.879,00;1.879,00;1.879,00;1.879,00;1.879,00;1.879,00
2020;C0042COAES;5200203002;639;639;639;639;663;663;663;663;663;663;663;663
2020;C0042COAES;5200204001;2.725,00;2.725,00;2.725,00;2.725,00;2.819,00;2.819,00;2.819,00;2.819,00;2.819,00;2.819,00;2.819,00;2.819,00
2020;C0042COAES;5200204002;962;962;962;962;996;996;996;996;996;996;996;996
2020;C0042COAES;5200205001;8.922,00;8.922,00;8.922,00;8.922,00;9.236,00;9.236,00;9.236,00;9.236,00;9.236,00;9.236,00;9.236,00;9.236,00
2020;C0042COAES;5200205002;2.616,00;2.616,00;2.616,00;2.616,00;2.708,00;2.708,00;2.708,00;2.708,00;2.708,00;2.708,00;2.708,00;2.708,00
2020;C0042COAES;5200208001;5.685,02;5.685,02;5.685,02;5.685,02;5.685,02;5.685,02;5.685,02;5.685,02;5.685,02;5.685,02;5.685,02;5.685,02
2020;C0042COAES;5200208003;76;76;76;76;77;77;77;77;77;77;77;77
2020;C0042COAES;5200208004;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40
2020;C0042COAES;5200208009;1.718,60;1.718,60;1.718,60;1.718,60;1.718,60;1.718,60;1.718,60;1.718,60;1.718,60;1.718,60;1.718,60;1.718,60
2020;C0042COAES;5200501001;227.417,00;227.417,00;227.417,00;227.417,00;227.417,00;227.417,00;227.417,00;227.417,00;227.417,00;227.417,00;227.417,00;227.417,00
2020;C0042COAES;5200501003;55.014,00;55.014,00;55.014,00;55.014,00;55.014,00;55.014,00;55.014,00;55.014,00;55.014,00;55.014,00;55.014,00;55.014,00
2020;C0042COAES;5200502004;44.417,00;44.417,00;44.417,00;44.417,00;44.417,00;44.417,00;44.417,00;44.417,00;44.417,00;44.417,00;44.417,00;44.417,00
2020;C0042COAES;5200502007;9.400,00;9.400,00;9.400,00;9.400,00;9.400,00;9.400,00;9.400,00;9.400,00;9.400,00;9.400,00;9.400,00;9.400,00
2020;C0042COAES;5200503002;19.500,00;19.500,00;19.500,00;19.500,00;19.500,00;19.500,00;19.500,00;19.500,00;19.500,00;19.500,00;19.500,00;19.500,00
2020;C0042COAES;5200503003;7.000,00;7.000,00;7.000,00;7.000,00;7.000,00;7.000,00;7.000,00;7.000,00;7.000,00;7.000,00;7.000,00;7.000,00
2020;C0042COAES;5200503004;81.167,00;81.167,00;81.167,00;81.167,00;81.167,00;81.167,00;81.167,00;81.167,00;81.167,00;81.167,00;81.167,00;81.167,00
2020;C0042COAES;5200503005;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00;6.000,00
2020;C0042COAES;5200503011;667;667;667;667;667;667;667;667;667;667;667;667
2020;C0042COAES;5200504002;167;167;167;167;167;167;167;167;167;167;167;167
2020;C0042COAES;5200504006;542;542;542;542;542;542;542;542;542;542;542;542
2020;C0042COAES;5200504018;12.167,00;12.167,00;12.167,00;12.167,00;12.167,00;12.167,00;12.167,00;12.167,00;12.167,00;12.167,00;12.167,00;12.167,00
2020;C0042COAES;5200504019;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00;20.417,00
2020;C0042COAES;5200504021;517;517;517;517;517;517;517;517;517;517;517;517
2020;C0042COAES;5200504025;35.000,00;35.000,00;35.000,00;35.000,00;35.000,00;35.000,00;35.000,00;35.000,00;35.000,00;35.000,00;35.000,00;35.000,00
2020;C0042COAES;5200505002;30.417,00;30.417,00;30.417,00;30.417,00;30.417,00;30.417,00;30.417,00;30.417,00;30.417,00;30.417,00;30.417,00;30.417,00
2020;C0042COAPD;5200201001;5.516,00;5.516,00;5.516,00;5.516,00;5.712,00;5.712,00;5.712,00;5.712,00;5.712,00;5.712,00;5.712,00;5.712,00
2020;C0042COAPD;5200203001;308;308;308;308;315;315;315;315;315;315;315;315
2020;C0042COAPD;5200203002;91;91;91;91;91;91;91;91;91;91;91;91
2020;C0042COAPD;5200204001;462;462;462;462;476;476;476;476;476;476;476;476
2020;C0042COAPD;5200204002;133;133;133;133;140;140;140;140;140;140;140;140
2020;C0042COAPD;5200205001;1.505,00;1.505,00;1.505,00;1.505,00;1.561,00;1.561,00;1.561,00;1.561,00;1.561,00;1.561,00;1.561,00;1.561,00
2020;C0042COAPD;5200205002;112;112;112;112;112;112;112;112;112;112;112;112
2020;C0042COAPD;5200208003;14;14;14;14;14;14;14;14;14;14;14;14
2020;C0042COAPD;5200208004;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08
2020;C0042COAPD;5200208009;1.942,89;1.942,89;1.942,89;1.942,89;1.942,89;1.942,89;1.942,89;1.942,89;1.942,89;1.942,89;1.942,89;1.942,89
2020;C0042COAUD;5200201001;8.000,00;8.000,00;8.000,00;8.000,00;8.280,00;8.280,00;8.280,00;8.280,00;8.280,00;8.280,00;8.280,00;8.280,00
2020;C0042COAUD;5200203001;444;444;444;444;460;460;460;460;460;460;460;460
2020;C0042COAUD;5200203002;157;157;157;157;162;162;162;162;162;162;162;162
2020;C0042COAUD;5200204001;667;667;667;667;690;690;690;690;690;690;690;690
2020;C0042COAUD;5200204002;235;235;235;235;244;244;244;244;244;244;244;244
2020;C0042COAUD;5200205001;2.184,00;2.184,00;2.184,00;2.184,00;2.260,00;2.260,00;2.260,00;2.260,00;2.260,00;2.260,00;2.260,00;2.260,00
2020;C0042COAUD;5200205002;640;640;640;640;662;662;662;662;662;662;662;662
2020;C0042COAUD;5200208001;775,23;775,23;775,23;775,23;775,23;775,23;775,23;775,23;775,23;775,23;775,23;775,23
2020;C0042COAUD;5200208003;18;18;18;18;19;19;19;19;19;19;19;19
2020;C0042COAUD;5200208004;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44
2020;C0042COAUD;5200208009;290,61;290,61;290,61;290,61;290,61;290,61;290,61;290,61;290,61;290,61;290,61;290,61
2020;C0042COAUD;5200503001;458,33;458,33;458,33;458,33;458,33;458,33;458,33;458,33;458,33;458,33;458,33;458,33
2020;C0042COAUD;5200504002;5.500,00;5.500,00;10.500,00;5.500,00;5.500,00;10.500,00;5.500,00;5.500,00;11.000,00;6.000,00;6.000,00;11.000,00
2020;C0042COCAR;5200201001;32.361,00;32.361,00;36.201,00;36.201,00;37.467,00;37.467,00;37.467,00;37.467,00;37.467,00;37.467,00;37.467,00;37.467,00
2020;C0042COCAR;5200203001;1.797,00;1.797,00;2.011,00;2.011,00;2.080,00;2.080,00;2.080,00;2.080,00;2.080,00;2.080,00;2.080,00;2.080,00
2020;C0042COCAR;5200203002;636;636;712;712;735;735;735;735;735;735;735;735
2020;C0042COCAR;5200204001;2.695,00;2.695,00;3.015,00;3.015,00;3.123,00;3.123,00;3.123,00;3.123,00;3.123,00;3.123,00;3.123,00;3.123,00
2020;C0042COCAR;5200204002;952;952;1.064,00;1.064,00;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00;1.100,00
2020;C0042COCAR;5200205001;8.835,00;8.835,00;9.883,00;9.883,00;10.229,00;10.229,00;10.229,00;10.229,00;10.229,00;10.229,00;10.229,00;10.229,00
2020;C0042COCAR;5200205002;2.589,00;2.589,00;2.897,00;2.897,00;2.998,00;2.998,00;2.998,00;2.998,00;2.998,00;2.998,00;2.998,00;2.998,00
2020;C0042COCAR;5200208001;4.134,56;4.134,56;4.651,38;4.651,38;4.651,38;4.651,38;4.651,38;4.651,38;4.651,38;4.651,38;4.651,38;4.651,38
2020;C0042COCAR;5200208003;73;73;81;81;84;84;84;84;84;84;84;84
2020;C0042COCAR;5200208004;4.371,52;4.371,52;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40;5.464,40
2020;C0042COCAR;5200208009;633,8;633,8;633,8;633,8;633,8;633,8;633,8;633,8;633,8;633,8;633,8;633,8
2020;C0042COCFI;5200201001;37.539,00;37.539,00;42.979,00;42.979,00;44.484,00;44.484,00;44.484,00;44.484,00;44.484,00;44.484,00;44.484,00;44.484,00
2020;C0042COCFI;5200203001;2.085,00;2.085,00;2.387,00;2.387,00;2.472,00;2.472,00;2.472,00;2.472,00;2.472,00;2.472,00;2.472,00;2.472,00
2020;C0042COCFI;5200203002;738;738;845;845;873;873;873;873;873;873;873;873
2020;C0042COCFI;5200204001;3.127,00;3.127,00;3.580,00;3.580,00;3.708,00;3.708,00;3.708,00;3.708,00;3.708,00;3.708,00;3.708,00;3.708,00
2020;C0042COCFI;5200204002;1.104,00;1.104,00;1.264,00;1.264,00;1.307,00;1.307,00;1.307,00;1.307,00;1.307,00;1.307,00;1.307,00;1.307,00
2020;C0042COCFI;5200205001;10.247,00;10.247,00;11.732,00;11.732,00;12.143,00;12.143,00;12.143,00;12.143,00;12.143,00;12.143,00;12.143,00;12.143,00
2020;C0042COCFI;5200205002;3.002,00;3.002,00;3.437,00;3.437,00;3.557,00;3.557,00;3.557,00;3.557,00;3.557,00;3.557,00;3.557,00;3.557,00
2020;C0042COCFI;5200208001;3.100,92;3.100,92;3.359,33;3.359,33;3.359,33;3.359,33;3.359,33;3.359,33;3.359,33;3.359,33;3.359,33;3.359,33
2020;C0042COCFI;5200208003;85;85;97;97;102;102;102;102;102;102;102;102
2020;C0042COCFI;5200208004;6.010,84;6.010,84;6.557,28;6.557,28;6.557,28;6.557,28;6.557,28;6.557,28;6.557,28;6.557,28;6.557,28;6.557,28
2020;C0042COCFI;5200208009;1.693,14;1.693,14;1.693,14;1.693,14;1.693,14;1.693,14;1.693,14;1.693,14;1.693,14;1.693,14;1.693,14;1.693,14
2020;C0042COCFI;5200503005;667;667;667;667;667;667;667;667;667;667;667;667
2020;C0042COCFS;5200206003;12.114,00;12.114,00;12.114,00;12.114,00;12.537,00;12.537,00;12.537,00;12.537,00;12.537,00;12.537,00;12.537,00;12.537,00
2020;C0042COCFS;5200206050;2.424,00;2.424,00;2.424,00;2.424,00;2.508,00;2.508,00;2.508,00;2.508,00;2.508,00;2.508,00;2.508,00;2.508,00
2020;C0042COCFS;5200208001;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54
2020;C0042COCFS;5200208003;27;27;27;27;27;27;27;27;27;27;27;27
2020;C0042COCFS;5200208004;1.639,32;1.639,32;1.639,32;1.639,32;1.639,32;1.639,32;1.639,32;1.639,32;1.639,32;1.639,32;1.639,32;1.639,32
2020;C0042COCOB;5200201001;17.577,00;23.042,00;26.882,00;26.882,00;27.821,00;27.821,00;27.821,00;27.821,00;27.821,00;27.821,00;27.821,00;27.821,00
2020;C0042COCOB;5200203001;977;1.281,00;1.495,00;1.495,00;1.545,00;1.545,00;1.545,00;1.545,00;1.545,00;1.545,00;1.545,00;1.545,00
2020;C0042COCOB;5200203002;345;453;529;529;546;546;546;546;546;546;546;546
2020;C0042COCOB;5200204001;1.464,00;1.919,00;2.239,00;2.239,00;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00;2.320,00
2020;C0042COCOB;5200204002;517;677;789;789;816;816;816;816;816;816;816;816
2020;C0042COCOB;5200205001;4.799,00;6.291,00;7.339,00;7.339,00;7.598,00;7.598,00;7.598,00;7.598,00;7.598,00;7.598,00;7.598,00;7.598,00
2020;C0042COCOB;5200205002;1.407,00;1.845,00;2.153,00;2.153,00;2.226,00;2.226,00;2.226,00;2.226,00;2.226,00;2.226,00;2.226,00;2.226,00
2020;C0042COCOB;5200208001;2.067,28;2.584,10;3.100,92;3.100,92;3.100,92;3.100,92;3.100,92;3.100,92;3.100,92;3.100,92;3.100,92;3.100,92
2020;C0042COCOB;5200208003;39;51;59;59;60;60;60;60;60;60;60;60
2020;C0042COCOB;5200208004;2.732,20;3.825,08;4.917,96;4.917,96;4.917,96;4.917,96;4.917,96;4.917,96;4.917,96;4.917,96;4.917,96;4.917,96
2020;C0042COCOB;5200208009;768,21;768,21;768,21;768,21;768,21;768,21;768,21;768,21;768,21;768,21;768,21;768,21
2020;C0042COCOB;5200503005;400;400;400;400;400;400;400;400;400;400;400;400
2020;C0042COCOB;5200504002;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00
2020;C0042COCRE;5200201001;31.014,00;31.014,00;31.014,00;31.014,00;32.099,00;32.099,00;32.099,00;32.099,00;32.099,00;32.099,00;32.099,00;32.099,00
2020;C0042COCRE;5200203001;1.723,00;1.723,00;1.723,00;1.723,00;1.783,00;1.783,00;1.783,00;1.783,00;1.783,00;1.783,00;1.783,00;1.783,00
2020;C0042COCRE;5200203002;608;608;608;608;630;630;630;630;630;630;630;630
2020;C0042COCRE;5200204001;2.583,00;2.583,00;2.583,00;2.583,00;2.676,00;2.676,00;2.676,00;2.676,00;2.676,00;2.676,00;2.676,00;2.676,00
2020;C0042COCRE;5200204002;913;913;913;913;944;944;944;944;944;944;944;944
2020;C0042COCRE;5200205001;8.467,00;8.467,00;8.467,00;8.467,00;8.763,00;8.763,00;8.763,00;8.763,00;8.763,00;8.763,00;8.763,00;8.763,00
2020;C0042COCRE;5200205002;2.481,00;2.481,00;2.481,00;2.481,00;2.568,00;2.568,00;2.568,00;2.568,00;2.568,00;2.568,00;2.568,00;2.568,00
2020;C0042COCRE;5200208001;4.392,97;4.392,97;4.392,97;4.392,97;4.392,97;4.392,97;4.392,97;4.392,97;4.392,97;4.392,97;4.392,97;4.392,97
2020;C0042COCRE;5200208003;70;70;70;70;73;73;73;73;73;73;73;73
2020;C0042COCRE;5200208004;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08
2020;C0042COCRE;5200208009;203,86;203,86;203,86;203,86;203,86;203,86;203,86;203,86;203,86;203,86;203,86;203,86
2020;C0042COCRE;5200502004;200;200;200;200;200;200;200;200;200;200;200;200
2020;C0042COCRE;5200502005;300;300;300;300;300;300;300;300;300;300;300;300
2020;C0042COCRE;5200503001;1.162,50;1.162,50;1.162,50;1.162,50;1.162,50;1.162,50;1.162,50;1.162,50;1.162,50;1.162,50;1.162,50;1.162,50
2020;C0042COCRE;5200503003;300;300;300;300;300;300;300;300;300;300;300;300
2020;C0042COCRE;5200503005;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00;1.000,00
2020;C0042COCSL;5200201003;98.186,00;0;0;0;0;0;0;0;0;0;0;0
2020;C0042COCSL;5200206003;279.186,00;181.000,00;181.000,00;181.000,00;187.335,00;187.335,00;187.335,00;187.335,00;187.335,00;187.335,00;187.335,00;187.335,00
2020;C0042COCSL;5200206050;75.474,00;36.200,00;36.200,00;36.200,00;37.467,00;37.467,00;37.467,00;37.467,00;37.467,00;37.467,00;37.467,00;37.467,00
2020;C0042COCSL;5200208001;19.042,88;17.852,70;17.852,70;17.852,70;17.852,70;17.852,70;17.852,70;17.852,70;17.852,70;17.852,70;17.852,70;17.852,70
2020;C0042COCSL;5200208003;630;409;409;409;423;423;423;423;423;423;423;423
2020;C0042COCSL;5200208004;4.371,52;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08;3.825,08
2020;C0042COCSL;5200504002;0;0;0;70.000,00;70.000,00;70.000,00;70.000,00;0;0;0;0;0
2020;C0042COCTB;5200201001;14.384,00;14.384,00;14.384,00;14.384,00;14.887,00;14.887,00;14.887,00;14.887,00;14.887,00;14.887,00;14.887,00;14.887,00
2020;C0042COCTB;5200203001;799;799;799;799;827;827;827;827;827;827;827;827
2020;C0042COCTB;5200203002;282;282;282;282;292;292;292;292;292;292;292;292
2020;C0042COCTB;5200204001;1.199,00;1.199,00;1.199,00;1.199,00;1.241,00;1.241,00;1.241,00;1.241,00;1.241,00;1.241,00;1.241,00;1.241,00
2020;C0042COCTB;5200204002;423;423;423;423;438;438;438;438;438;438;438;438
2020;C0042COCTB;5200205001;3.927,00;3.927,00;3.927,00;3.927,00;4.064,00;4.064,00;4.064,00;4.064,00;4.064,00;4.064,00;4.064,00;4.064,00
2020;C0042COCTB;5200205002;1.151,00;1.151,00;1.151,00;1.151,00;1.191,00;1.191,00;1.191,00;1.191,00;1.191,00;1.191,00;1.191,00;1.191,00
2020;C0042COCTB;5200208001;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64;1.033,64
2020;C0042COCTB;5200208003;32;32;32;32;33;33;33;33;33;33;33;33
2020;C0042COCTB;5200208004;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44
2020;C0042COCTB;5200208006;0;0;0;0;0;0;0;0;0;0;0;4.980,00
2020;C0042COCTB;5200503001;150;150;150;150;150;150;150;150;150;150;150;150
2020;C0042COCTB;5200503002;0;0;0;0;0;0;0;0;0;0;0;120
2020;C0042COCTB;5200503005;175;175;175;175;175;175;175;175;175;175;175;175
2020;C0042COCTB;5200503006;0;0;250.000,00;0;0;0;0;0;0;0;0;0
2020;C0042COCTB;5200503016;0;0;600;0;0;0;0;0;0;0;0;0
2020;C0042COCTB;5200504001;0;0;72.430,00;72.430,00;72.430,00;72.430,00;72.430,00;72.430,00;72.430,00;72.430,00;72.430,00;72.430,00
2020;C0042CODIF;5200206003;32.736,00;32.736,00;32.736,00;32.736,00;33.882,00;33.882,00;33.882,00;33.882,00;33.882,00;33.882,00;33.882,00;33.882,00
2020;C0042CODIF;5200206050;6.547,00;6.547,00;6.547,00;6.547,00;6.776,00;6.776,00;6.776,00;6.776,00;6.776,00;6.776,00;6.776,00;6.776,00
2020;C0042CODIF;5200208001;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54;3.570,54
2020;C0042CODIF;5200208003;74;74;74;74;76;76;76;76;76;76;76;76
2020;C0042CODIF;5200208004;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44;546,44
2020;C0042CODIF;5200503001;1.400,00;1.400,00;1.400,00;1.400,00;1.400,00;1.400,00;1.400,00;1.400,00;1.400,00;1.400,00;1.400,00;1.400,00
2020;C0042CODIF;5200503002;30;30;30;30;30;30;30;30;30;30;30;30
2020;C0042CODIF;5200503005;200;200;200;200;200;200;200;200;200;200;200;200
2020;C0042CODIV;5200503016;4.950,00;0;0;4.950,00;0;0;4.950,00;0;0;4.950,00;0;0
