ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2019;C0042BLCOB;5200503001;0;0;0;0;0;0;0;467,69;2083,08;487,65;0;857,65
2019;C0042BLCOB;5200503005;0;0;0;8,51;0;0;0;0;0;0;0;0
2019;C0042BLCOB;5200504025;6457,9;9087,44;12676,19;13331,7;12443,23;16078,89;12359,59;15494,42;12498,24;15461,86;12906,41;15043,22
2019;C0042BLJUR;5200201001;4758,27;5600,97;6500,03;6499,89;6500,46;6499,5;6500,86;6499,16;6514,69;7116,12;6705,4;4694,64
2019;C0042BLJUR;5200201002;0;0;0;0;0;0;7,74;0;0;0;0;0
2019;C0042BLJUR;5200202001;0;223,64;0;0;0;0;0;223,64;0;0;0;0
2019;C0042BLJUR;5200203001;610;610;1395,56;722,21;722,23;722,21;723,09;722,23;722,21;1041,77;745,05;745,05
2019;C0042BLJUR;5200203002;292,7;215,33;492,62;254,95;254,95;254,93;255,25;254,95;254,93;367,76;263;-1626,43
2019;C0042BLJUR;5200204001;457,5;457,5;710;541,67;541,66;541,67;542,31;541,66;541,67;712,86;558,79;558,78
2019;C0042BLJUR;5200204002;161,49;161,5;250,63;191,21;191,2;191,22;191,43;191,2;191,21;251,65;465,46;-1901,73
2019;C0042BLJUR;5200205001;1563;1498,81;1774,54;1774,55;1774,51;1774,54;1776,67;1774,53;1774,55;1942,84;1830,62;3790,96
2019;C0042BLJUR;5200205002;380,64;439,2;520;520;520;520;520,61;520;520;536,43;536,43;375,5
2019;C0042BLJUR;5200208001;663,2;663,2;446,6;426,24;414,92;398,13;446,6;330,33;287,44;513,58;513,58;258,36
2019;C0042BLJUR;5200208003;18,54;18,54;12,48;12,48;12,48;14,64;14,64;14,64;14,64;15,1;15,1;15,1
2019;C0042BLJUR;5200208004;787,94;473;427,74;472,77;495,28;427,74;517,79;472,77;472,77;517,79;450,25;337,69
2019;C0042BLJUR;5200208005;70;70;70;70;70;70;70;70;70;72,21;72,21;52,95
2019;C0042BLJUR;5200208007;1200;460;0;0;0;0;0;0;0;0;0;0
2019;C0042BLJUR;5200208009;105,6;13,2;0;0;0;0;0;0;0;0;0;0
2019;C0042BLJUR;5200208012;0;0;0;0;0;0;0;0;0;0;0;-399,84
2019;C0042BLJUR;5200503001;1171,13;2388,16;8320,03;9503,52;0;15,45;1309,62;891,1;2534,46;0;0;0
2019;C0042BLJUR;5200503005;279,48;0;0;119,81;0;0;0;0;0;0;0;0
2019;C0042BLJUR;5200504004;1050;9049,39;8037,51;0;0;0;0;0;0;0;0;0
